Timestamp,Object Name,Connected Device 0,Switch 0 Status,Connected Device 1,Switch 1 Status,Connected Device 2,Switch 2 Status,Connected Device 3,Switch 3 Status
13.603,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
13.653,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
13.699,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
13.760,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
13.807,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
13.849,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
13.890,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
13.932,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
13.979,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
14.025,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
14.073,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
14.130,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
14.191,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
14.232,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
14.285,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
14.365,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
14.411,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
14.453,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
14.502,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
14.544,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
14.600,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
14.643,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
14.685,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
14.727,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
14.774,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
14.830,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
14.876,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
14.925,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
14.970,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
15.023,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
15.065,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
15.107,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
15.162,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
15.204,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
15.265,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
15.326,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
15.389,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
15.451,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
15.512,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
15.564,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
15.621,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
15.667,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
15.709,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
15.752,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
15.807,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
15.854,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
15.905,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
15.963,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
16.008,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
16.071,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
16.124,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
16.167,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
16.228,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
16.291,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
16.353,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
16.394,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
16.445,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
16.492,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
16.534,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
16.587,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
16.639,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
16.697,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
16.738,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
16.805,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
16.867,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
16.915,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
16.965,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
17.006,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
17.060,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
17.105,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
17.152,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
17.195,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
17.258,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
17.305,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
17.347,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
17.389,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
17.431,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
17.491,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
17.533,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
17.576,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
17.632,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
17.673,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
17.740,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
17.786,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
17.850,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
17.893,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
17.934,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
17.990,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
18.053,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
18.115,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
18.177,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
18.222,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
18.263,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
18.305,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
18.347,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
18.390,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
18.433,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
18.491,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
18.547,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
18.590,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
18.648,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
18.700,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
18.743,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
18.784,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
18.826,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
18.872,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
18.916,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
18.983,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
19.025,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
19.068,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
19.109,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
19.157,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
19.221,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
19.266,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
19.349,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
19.422,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
19.465,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
19.532,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
19.583,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
19.640,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
19.704,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
19.754,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
19.796,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
19.858,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
19.900,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
19.952,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
19.999,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
20.111,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
20.169,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
20.220,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
20.278,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
20.339,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
20.391,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
20.447,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
20.490,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
20.541,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
20.591,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
20.635,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
20.684,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
20.731,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
20.787,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
20.830,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
20.900,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
20.943,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
20.985,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
21.058,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
21.100,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
21.149,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
21.194,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
21.237,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
21.288,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
21.341,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
21.383,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
21.429,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
21.491,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
21.534,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
21.590,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
21.632,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
21.715,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
21.760,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
21.803,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
21.844,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
21.885,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
21.927,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
21.976,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
22.023,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
22.064,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
22.106,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
22.163,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
22.204,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
22.256,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
22.299,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
22.350,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
22.396,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
22.458,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
22.511,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
22.567,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
22.609,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
22.650,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
22.706,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
22.748,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
22.801,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
22.843,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
22.885,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
22.930,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
22.972,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
23.019,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
23.071,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
23.117,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
23.158,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
23.204,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
23.258,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
23.301,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
23.358,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
23.412,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
23.456,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
23.501,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
23.550,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
23.607,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
23.654,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
23.698,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
23.763,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
23.806,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
23.848,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
23.892,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
23.949,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
23.990,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
24.046,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
24.088,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
24.131,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
24.174,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
24.229,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
24.271,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
24.338,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
24.388,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
24.436,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
24.494,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
24.555,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
24.598,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
24.641,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
24.694,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
24.756,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
24.818,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
24.882,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
24.958,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
25.002,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
25.053,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
25.102,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
25.167,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
25.218,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
25.277,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
25.319,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
25.381,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
25.422,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
25.478,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
25.523,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
25.565,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
25.608,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
25.649,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
25.705,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
25.769,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
25.821,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
25.867,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
25.925,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
25.967,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
26.032,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
26.073,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
26.140,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
26.192,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
26.249,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
26.297,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
26.359,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
26.401,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
26.452,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
26.493,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
26.551,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
26.622,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
26.669,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
26.716,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
26.795,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
26.839,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
26.888,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
26.937,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
26.984,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
27.028,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
27.072,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
27.114,Zone3_ActuatorNode_relay,Disconnected,false,Disconnected,false,Disconnected,false,Disconnected,false
