Timestamp,Object Name,ID
9.969,Zone3_GateNode_scanner,Uninitialized
10.062,Zone3_GateNode_scanner,Uninitialized
10.144,Zone3_GateNode_scanner,Uninitialized
10.207,Zone3_GateNode_scanner,Uninitialized
10.274,Zone3_GateNode_scanner,Uninitialized
10.356,Zone3_GateNode_scanner,Uninitialized
10.424,Zone3_GateNode_scanner,Uninitialized
10.496,Zone3_GateNode_scanner,Uninitialized
10.589,Zone3_GateNode_scanner,Uninitialized
10.667,Zone3_GateNode_scanner,Uninitialized
10.730,Zone3_GateNode_scanner,Uninitialized
10.797,Zone3_GateNode_scanner,Uninitialized
10.872,Zone3_GateNode_scanner,Uninitialized
10.950,Zone3_GateNode_scanner,Uninitialized
11.017,Zone3_GateNode_scanner,Uninitialized
11.093,Zone3_GateNode_scanner,Uninitialized
11.222,Zone3_GateNode_scanner,Uninitialized
11.287,Zone3_GateNode_scanner,Uninitialized
11.369,Zone3_GateNode_scanner,Uninitialized
11.447,Zone3_GateNode_scanner,Uninitialized
11.514,Zone3_GateNode_scanner,Uninitialized
11.587,Zone3_GateNode_scanner,Uninitialized
11.661,Zone3_GateNode_scanner,Uninitialized
11.739,Zone3_GateNode_scanner,Uninitialized
11.810,Zone3_GateNode_scanner,Uninitialized
11.878,Zone3_GateNode_scanner,Uninitialized
11.959,Zone3_GateNode_scanner,Uninitialized
12.040,Zone3_GateNode_scanner,Uninitialized
12.104,Zone3_GateNode_scanner,Uninitialized
12.169,Zone3_GateNode_scanner,Uninitialized
12.242,Zone3_GateNode_scanner,Uninitialized
12.314,Zone3_GateNode_scanner,Uninitialized
12.391,Zone3_GateNode_scanner,Uninitialized
12.469,Zone3_GateNode_scanner,Uninitialized
12.544,Zone3_GateNode_scanner,Uninitialized
12.611,Zone3_GateNode_scanner,Uninitialized
12.685,Zone3_GateNode_scanner,Uninitialized
12.752,Zone3_GateNode_scanner,Uninitialized
12.823,Zone3_GateNode_scanner,Uninitialized
12.920,Zone3_GateNode_scanner,Uninitialized
12.993,Zone3_GateNode_scanner,Uninitialized
13.082,Zone3_GateNode_scanner,Uninitialized
13.171,Zone3_GateNode_scanner,Uninitialized
13.265,Zone3_GateNode_scanner,Uninitialized
13.341,Zone3_GateNode_scanner,Uninitialized
13.417,Zone3_GateNode_scanner,Uninitialized
13.495,Zone3_GateNode_scanner,Uninitialized
13.568,Zone3_GateNode_scanner,Uninitialized
13.657,Zone3_GateNode_scanner,Uninitialized
13.724,Zone3_GateNode_scanner,Uninitialized
13.809,Zone3_GateNode_scanner,Uninitialized
13.896,Zone3_GateNode_scanner,Uninitialized
13.974,Zone3_GateNode_scanner,Uninitialized
14.048,Zone3_GateNode_scanner,Uninitialized
14.115,Zone3_GateNode_scanner,Uninitialized
14.189,Zone3_GateNode_scanner,Uninitialized
14.264,Zone3_GateNode_scanner,Uninitialized
14.390,Zone3_GateNode_scanner,Uninitialized
14.473,Zone3_GateNode_scanner,Uninitialized
14.551,Zone3_GateNode_scanner,Uninitialized
14.631,Zone3_GateNode_scanner,Uninitialized
14.696,Zone3_GateNode_scanner,Uninitialized
14.769,Zone3_GateNode_scanner,Uninitialized
14.861,Zone3_GateNode_scanner,Uninitialized
14.924,Zone3_GateNode_scanner,Uninitialized
15.001,Zone3_GateNode_scanner,Uninitialized
15.076,Zone3_GateNode_scanner,Uninitialized
15.157,Zone3_GateNode_scanner,Uninitialized
15.233,Zone3_GateNode_scanner,Uninitialized
15.327,Zone3_GateNode_scanner,Uninitialized
15.420,Zone3_GateNode_scanner,Uninitialized
15.512,Zone3_GateNode_scanner,Uninitialized
15.605,Zone3_GateNode_scanner,Uninitialized
15.691,Zone3_GateNode_scanner,Uninitialized
15.764,Zone3_GateNode_scanner,Uninitialized
15.835,Zone3_GateNode_scanner,Uninitialized
15.931,Zone3_GateNode_scanner,Uninitialized
16.008,Zone3_GateNode_scanner,Uninitialized
16.088,Zone3_GateNode_scanner,Uninitialized
16.153,Zone3_GateNode_scanner,Uninitialized
16.228,Zone3_GateNode_scanner,Uninitialized
16.312,Zone3_GateNode_scanner,Uninitialized
16.400,Zone3_GateNode_scanner,Uninitialized
16.484,Zone3_GateNode_scanner,Uninitialized
16.575,Zone3_GateNode_scanner,Uninitialized
16.649,Zone3_GateNode_scanner,Uninitialized
16.745,Zone3_GateNode_scanner,Uninitialized
16.836,Zone3_GateNode_scanner,Uninitialized
16.911,Zone3_GateNode_scanner,Uninitialized
16.998,Zone3_GateNode_scanner,Uninitialized
17.069,Zone3_GateNode_scanner,Uninitialized
17.152,Zone3_GateNode_scanner,Uninitialized
17.226,Zone3_GateNode_scanner,Uninitialized
17.320,Zone3_GateNode_scanner,Uninitialized
17.402,Zone3_GateNode_scanner,Uninitialized
17.476,Zone3_GateNode_scanner,Uninitialized
17.539,Zone3_GateNode_scanner,Uninitialized
17.615,Zone3_GateNode_scanner,Uninitialized
17.697,Zone3_GateNode_scanner,Uninitialized
17.768,Zone3_GateNode_scanner,Uninitialized
17.865,Zone3_GateNode_scanner,Uninitialized
17.940,Zone3_GateNode_scanner,Uninitialized
18.022,Zone3_GateNode_scanner,Uninitialized
18.099,Zone3_GateNode_scanner,Uninitialized
18.180,Zone3_GateNode_scanner,Uninitialized
18.246,Zone3_GateNode_scanner,Uninitialized
18.336,Zone3_GateNode_scanner,Uninitialized
18.399,Zone3_GateNode_scanner,Uninitialized
18.472,Zone3_GateNode_scanner,Uninitialized
18.542,Zone3_GateNode_scanner,Uninitialized
18.627,Zone3_GateNode_scanner,Uninitialized
18.700,Zone3_GateNode_scanner,Uninitialized
18.780,Zone3_GateNode_scanner,Uninitialized
18.872,Zone3_GateNode_scanner,Uninitialized
18.946,Zone3_GateNode_scanner,Uninitialized
19.020,Zone3_GateNode_scanner,Uninitialized
19.109,Zone3_GateNode_scanner,Uninitialized
19.181,Zone3_GateNode_scanner,Uninitialized
19.267,Zone3_GateNode_scanner,Uninitialized
19.362,Zone3_GateNode_scanner,Uninitialized
19.445,Zone3_GateNode_scanner,Uninitialized
19.532,Zone3_GateNode_scanner,Uninitialized
19.625,Zone3_GateNode_scanner,Uninitialized
19.705,Zone3_GateNode_scanner,Uninitialized
19.770,Zone3_GateNode_scanner,Uninitialized
19.858,Zone3_GateNode_scanner,Uninitialized
19.952,Zone3_GateNode_scanner,Uninitialized
20.089,Zone3_GateNode_scanner,Uninitialized
20.169,Zone3_GateNode_scanner,Uninitialized
20.246,Zone3_GateNode_scanner,Uninitialized
20.326,Zone3_GateNode_scanner,Uninitialized
20.402,Zone3_GateNode_scanner,Uninitialized
20.466,Zone3_GateNode_scanner,Uninitialized
20.541,Zone3_GateNode_scanner,Uninitialized
20.623,Zone3_GateNode_scanner,Uninitialized
20.711,Zone3_GateNode_scanner,Uninitialized
20.788,Zone3_GateNode_scanner,Uninitialized
20.867,Zone3_GateNode_scanner,Uninitialized
20.944,Zone3_GateNode_scanner,Uninitialized
21.022,Zone3_GateNode_scanner,Uninitialized
21.093,Zone3_GateNode_scanner,Uninitialized
21.170,Zone3_GateNode_scanner,Uninitialized
21.240,Zone3_GateNode_scanner,Uninitialized
21.308,Zone3_GateNode_scanner,Uninitialized
21.386,Zone3_GateNode_scanner,Uninitialized
21.462,Zone3_GateNode_scanner,Uninitialized
21.545,Zone3_GateNode_scanner,Uninitialized
21.616,Zone3_GateNode_scanner,Uninitialized
21.728,Zone3_GateNode_scanner,Uninitialized
21.803,Zone3_GateNode_scanner,Uninitialized
21.881,Zone3_GateNode_scanner,Uninitialized
21.949,Zone3_GateNode_scanner,Uninitialized
22.023,Zone3_GateNode_scanner,Uninitialized
22.101,Zone3_GateNode_scanner,Uninitialized
22.164,Zone3_GateNode_scanner,Uninitialized
22.242,Zone3_GateNode_scanner,Uninitialized
22.308,Zone3_GateNode_scanner,Uninitialized
22.387,Zone3_GateNode_scanner,Uninitialized
22.463,Zone3_GateNode_scanner,Uninitialized
22.532,Zone3_GateNode_scanner,Uninitialized
22.615,Zone3_GateNode_scanner,Uninitialized
22.706,Zone3_GateNode_scanner,Uninitialized
22.785,Zone3_GateNode_scanner,Uninitialized
22.848,Zone3_GateNode_scanner,Uninitialized
22.916,Zone3_GateNode_scanner,Uninitialized
22.992,Zone3_GateNode_scanner,Uninitialized
23.071,Zone3_GateNode_scanner,Uninitialized
23.137,Zone3_GateNode_scanner,Uninitialized
23.205,Zone3_GateNode_scanner,Uninitialized
23.268,Zone3_GateNode_scanner,Uninitialized
23.332,Zone3_GateNode_scanner,Uninitialized
23.412,Zone3_GateNode_scanner,Uninitialized
23.489,Zone3_GateNode_scanner,Uninitialized
23.560,Zone3_GateNode_scanner,Uninitialized
23.654,Zone3_GateNode_scanner,Uninitialized
23.732,Zone3_GateNode_scanner,Uninitialized
23.795,Zone3_GateNode_scanner,Uninitialized
23.872,Zone3_GateNode_scanner,Uninitialized
23.949,Zone3_GateNode_scanner,Uninitialized
24.010,Zone3_GateNode_scanner,Uninitialized
24.076,Zone3_GateNode_scanner,Uninitialized
24.166,Zone3_GateNode_scanner,Uninitialized
24.245,Zone3_GateNode_scanner,Uninitialized
24.338,Zone3_GateNode_scanner,Uninitialized
24.404,Zone3_GateNode_scanner,Uninitialized
24.494,Zone3_GateNode_scanner,Uninitialized
24.557,Zone3_GateNode_scanner,Uninitialized
24.648,Zone3_GateNode_scanner,Uninitialized
24.741,Zone3_GateNode_scanner,Uninitialized
24.818,Zone3_GateNode_scanner,Uninitialized
24.906,Zone3_GateNode_scanner,Uninitialized
24.979,Zone3_GateNode_scanner,Uninitialized
25.053,Zone3_GateNode_scanner,Uninitialized
25.126,Zone3_GateNode_scanner,Uninitialized
25.218,Zone3_GateNode_scanner,Uninitialized
25.298,Zone3_GateNode_scanner,Uninitialized
25.396,Zone3_GateNode_scanner,Uninitialized
25.472,Zone3_GateNode_scanner,Uninitialized
25.547,Zone3_GateNode_scanner,Uninitialized
25.628,Zone3_GateNode_scanner,Uninitialized
25.705,Zone3_GateNode_scanner,Uninitialized
25.799,Zone3_GateNode_scanner,Uninitialized
25.879,Zone3_GateNode_scanner,Uninitialized
25.971,Zone3_GateNode_scanner,Uninitialized
26.048,Zone3_GateNode_scanner,Uninitialized
26.114,Zone3_GateNode_scanner,Uninitialized
26.192,Zone3_GateNode_scanner,Uninitialized
26.253,Zone3_GateNode_scanner,Uninitialized
26.343,Zone3_GateNode_scanner,Uninitialized
26.411,Zone3_GateNode_scanner,Uninitialized
26.498,Zone3_GateNode_scanner,Uninitialized
26.561,Zone3_GateNode_scanner,Uninitialized
26.638,Zone3_GateNode_scanner,Uninitialized
26.716,Zone3_GateNode_scanner,Uninitialized
26.840,Zone3_GateNode_scanner,Uninitialized
26.916,Zone3_GateNode_scanner,Uninitialized
26.994,Zone3_GateNode_scanner,Uninitialized
27.058,Zone3_GateNode_scanner,Uninitialized
27.150,Zone3_GateNode_scanner,Uninitialized
27.245,Zone3_GateNode_scanner,Uninitialized
27.324,Zone3_GateNode_scanner,Uninitialized
27.402,Zone3_GateNode_scanner,Uninitialized
27.485,Zone3_GateNode_scanner,Uninitialized
27.574,Zone3_GateNode_scanner,Uninitialized
27.658,Zone3_GateNode_scanner,Uninitialized
27.730,Zone3_GateNode_scanner,Uninitialized
27.809,Zone3_GateNode_scanner,Uninitialized
27.871,Zone3_GateNode_scanner,Uninitialized
27.948,Zone3_GateNode_scanner,Uninitialized
28.014,Zone3_GateNode_scanner,Uninitialized
28.087,Zone3_GateNode_scanner,Uninitialized
28.179,Zone3_GateNode_scanner,Uninitialized
28.257,Zone3_GateNode_scanner,Uninitialized
28.349,Zone3_GateNode_scanner,Uninitialized
28.416,Zone3_GateNode_scanner,Uninitialized
28.478,Zone3_GateNode_scanner,Uninitialized
28.566,Zone3_GateNode_scanner,Uninitialized
28.634,Zone3_GateNode_scanner,Uninitialized
28.706,Zone3_GateNode_scanner,Uninitialized
28.773,Zone3_GateNode_scanner,Uninitialized
28.837,Zone3_GateNode_scanner,Uninitialized
28.922,Zone3_GateNode_scanner,Uninitialized
29.000,Zone3_GateNode_scanner,Uninitialized
29.074,Zone3_GateNode_scanner,Uninitialized
29.140,Zone3_GateNode_scanner,Uninitialized
29.208,Zone3_GateNode_scanner,Uninitialized
29.281,Zone3_GateNode_scanner,Uninitialized
29.358,Zone3_GateNode_scanner,Uninitialized
29.433,Zone3_GateNode_scanner,Uninitialized
29.506,Zone3_GateNode_scanner,Uninitialized
29.580,Zone3_GateNode_scanner,Uninitialized
29.672,Zone3_GateNode_scanner,Uninitialized
29.749,Zone3_GateNode_scanner,Uninitialized
29.812,Zone3_GateNode_scanner,Uninitialized
29.886,Zone3_GateNode_scanner,Uninitialized
29.960,Zone3_GateNode_scanner,Uninitialized
